Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion
172,C070,62,4,03-Mar-23,04:40:04,08-Mar-23,05:12:47,Patiala,Holi
177,C085,62,4,05-Mar-23,01:49:12,07-Mar-23,14:50:42,Satara,Holi
181,C064,10,4,28-Aug-23,05:55:22,06-Sep-23,04:53:28,Howrah,Birthday
193,C038,42,4,16-Aug-23,23:44:29,19-Aug-23,02:34:02,Nanded,All Occasions
194,C030,58,4,08-Feb-23,11:41:29,09-Feb-23,04:54:30,Pondicherry,Valentine's Day
201,C004,55,4,24-Aug-23,04:40:14,30-Aug-23,03:52:28,Dewas,Raksha Bandhan
204,C062,10,4,03-Jul-23,10:46:43,09-Jul-23,06:29:03,Jaipur,Birthday
210,C095,32,4,10-Dec-23,00:46:32,15-Dec-23,08:02:35,Aligarh,Birthday
217,C042,53,4,27-Aug-23,03:04:34,30-Aug-23,16:42:19,Rajkot,Raksha Bandhan
218,C061,31,4,13-Jun-23,22:55:11,16-Jun-23,03:06:01,Gurgaon,All Occasions
221,C076,28,4,21-Aug-23,02:11:04,30-Aug-23,14:00:35,Naihati,Raksha Bandhan
227,C004,24,4,25-Dec-23,18:50:42,26-Dec-23,14:09:44,Surat,Birthday
233,C098,64,4,26-Aug-23,22:15:19,30-Aug-23,04:07:39,Nizamabad,Raksha Bandhan
238,C083,26,4,05-Mar-23,07:56:43,11-Mar-23,20:18:17,Jammu,Holi
247,C052,23,4,11-Oct-23,05:58:48,16-Oct-23,02:58:46,Gudivada,Anniversary
251,C051,7,4,28-Feb-23,00:31:48,02-Mar-23,00:19:44,Khora,Holi
263,C081,57,4,12-Mar-23,09:35:10,13-Mar-23,15:22:01,Chittoor,Birthday
279,C067,23,4,24-Nov-23,09:14:46,26-Nov-23,17:51:23,Chinsurah,Anniversary
289,C018,30,4,29-Aug-23,23:40:01,06-Sep-23,02:50:06,Imphal,Anniversary
293,C003,1,4,04-Sep-23,04:03:47,09-Sep-23,18:10:36,Tezpur,All Occasions
302,C071,25,4,24-Oct-23,13:53:05,25-Oct-23,17:13:25,Dhanbad,Anniversary
306,C085,49,4,04-Feb-23,11:35:51,12-Feb-23,06:38:00,Bellary,Valentine's Day
309,C071,60,4,10-Nov-23,06:38:43,13-Nov-23,05:14:33,Mangalore,Diwali
314,C029,43,4,05-Nov-23,11:48:41,15-Nov-23,04:55:25,Patiala,Diwali
345,C056,45,4,15-Sep-23,15:40:42,23-Sep-23,23:11:31,Bellary,Birthday
349,C017,44,4,11-Nov-23,03:32:37,12-Nov-23,10:31:13,Junagadh,Diwali
357,C063,62,4,03-Mar-23,20:01:18,13-Mar-23,20:55:34,Kavali,Holi
361,C049,47,4,03-Mar-23,06:09:56,11-Mar-23,08:33:10,Rajkot,Holi
371,C090,23,4,15-May-23,01:27:58,19-May-23,10:28:47,Davanagere,Anniversary
377,C013,55,4,26-Aug-23,08:34:06,31-Aug-23,11:47:09,Ghaziabad,Raksha Bandhan
380,C009,60,4,08-Nov-23,13:33:02,15-Nov-23,23:40:37,Bidhannagar,Diwali
385,C002,50,4,03-Mar-23,01:16:01,08-Mar-23,10:46:18,Alwar,Holi
386,C091,5,4,04-Jun-23,12:47:45,14-Jun-23,21:34:41,Jalandhar,All Occasions
390,C043,26,4,03-Mar-23,15:40:56,10-Mar-23,23:02:07,Akola,Holi
391,C083,22,4,29-Dec-23,13:44:06,07-Jan-24,12:58:41,Bareilly,All Occasions
406,C049,55,4,25-Aug-23,15:59:17,02-Sep-23,06:23:53,Srikakulam,Raksha Bandhan
409,C049,50,4,26-Feb-23,17:43:59,28-Feb-23,19:44:57,Khammam,Holi
414,C034,7,4,28-Feb-23,21:18:11,07-Mar-23,01:07:31,Raurkela Industrial Township,Holi
415,C065,14,4,08-Jun-23,20:08:30,10-Jun-23,01:20:56,Hajipur,Birthday
417,C004,62,4,07-Mar-23,22:40:40,11-Mar-23,05:56:33,Khammam,Holi
421,C066,38,4,08-Aug-23,20:16:30,12-Aug-23,19:04:00,Serampore,Birthday
424,C072,7,4,01-Mar-23,03:04:56,09-Mar-23,10:27:03,Kishanganj,Holi
431,C057,1,4,13-Dec-23,19:13:43,19-Dec-23,21:02:24,Varanasi,All Occasions
432,C092,12,4,05-Jan-23,12:09:27,13-Jan-23,19:40:38,Ballia,Anniversary
434,C020,51,4,28-Nov-23,07:23:06,29-Nov-23,19:43:32,Kirari Suleman Nagar,All Occasions
435,C017,53,4,22-Aug-23,17:27:30,27-Aug-23,12:35:14,Mira-Bhayandar,Raksha Bandhan
440,C018,13,4,07-Mar-23,09:33:31,09-Mar-23,01:21:29,Gudivada,Holi
447,C032,47,4,27-Feb-23,02:45:34,04-Mar-23,15:04:56,Bhilwara,Holi
449,C045,49,4,13-Feb-23,03:18:26,16-Feb-23,10:09:41,Ichalkaranji,Valentine's Day
461,C083,12,4,22-Jun-23,08:12:37,27-Jun-23,14:52:56,Srinagar,Anniversary
469,C051,42,4,15-Dec-23,07:06:00,19-Dec-23,12:56:49,Kamarhati,All Occasions
474,C051,1,4,07-Feb-23,06:31:59,14-Feb-23,02:00:07,Dibrugarh,All Occasions
477,C099,33,4,12-Feb-23,17:18:09,14-Feb-23,03:11:52,Gangtok,Valentine's Day
480,C059,62,4,06-Mar-23,04:29:31,16-Mar-23,22:19:33,Sagar,Holi
485,C029,43,4,06-Nov-23,19:20:24,14-Nov-23,19:27:14,Bhubaneswar,Diwali
488,C025,21,4,28-Aug-23,22:13:30,29-Aug-23,05:26:49,Nizamabad,Raksha Bandhan
494,C082,7,4,28-Feb-23,03:11:22,08-Mar-23,19:06:48,Rewa,Holi
496,C021,11,4,09-Feb-23,14:31:57,16-Feb-23,13:05:41,Sambhal,Valentine's Day
498,C100,19,4,13-Feb-23,21:34:44,20-Feb-23,21:14:24,Bhusawal,Valentine's Day
506,C058,55,4,27-Aug-23,08:52:04,02-Sep-23,11:43:24,Thrissur,Raksha Bandhan
507,C028,13,4,07-Mar-23,00:28:11,13-Mar-23,20:11:36,Malda,Holi
513,C088,1,4,27-Mar-23,09:57:32,02-Apr-23,13:56:41,Nandyal,All Occasions
519,C014,52,4,07-Feb-23,23:10:38,15-Feb-23,06:40:20,Hindupur,Valentine's Day
540,C082,22,4,06-Sep-23,19:07:35,09-Sep-23,01:26:00,Morbi,All Occasions
543,C023,51,4,12-Feb-23,21:51:10,17-Feb-23,11:53:09,Saharanpur,All Occasions
554,C045,29,4,28-Feb-23,20:25:07,03-Mar-23,16:49:01,Sangli-Miraj & Kupwad,Holi
555,C100,56,4,28-Jun-23,12:05:43,30-Jun-23,17:58:12,Ratlam,Anniversary
562,C066,24,4,09-Aug-23,09:18:20,16-Aug-23,01:34:07,Ranchi,Birthday
566,C054,42,4,12-May-23,12:48:03,14-May-23,20:36:32,Patna,All Occasions
576,C074,53,4,20-Aug-23,07:04:37,26-Aug-23,08:01:59,Aurangabad,Raksha Bandhan
577,C008,20,4,28-Oct-23,14:51:26,05-Nov-23,18:50:45,Hazaribagh,Anniversary
578,C008,18,4,31-Jul-23,18:27:40,06-Aug-23,16:43:25,Warangal,Birthday
580,C093,24,4,16-Jun-23,22:03:12,20-Jun-23,12:25:42,Bhatpara,Birthday
582,C019,3,4,04-Feb-23,18:30:31,05-Feb-23,19:16:41,Latur,Valentine's Day
583,C025,56,4,18-Sep-23,16:47:25,22-Sep-23,19:58:33,Hosur,Anniversary
595,C022,51,4,08-Nov-23,13:49:19,15-Nov-23,04:06:31,Dhanbad,All Occasions
600,C095,47,4,07-Mar-23,21:24:39,09-Mar-23,15:17:19,Shimla,Holi
601,C030,1,4,14-Mar-23,02:37:47,18-Mar-23,03:37:12,Raurkela Industrial Township,All Occasions
618,C073,60,4,05-Nov-23,16:09:13,15-Nov-23,17:21:36,Lucknow,Diwali
622,C084,4,4,08-Nov-23,14:13:32,09-Nov-23,15:59:02,Bhiwandi,Diwali
627,C024,51,4,05-Feb-23,04:30:25,08-Feb-23,23:38:12,Sirsa,All Occasions
631,C044,32,4,13-Apr-23,21:41:50,17-Apr-23,03:45:03,Gopalpur,Birthday
641,C063,15,4,18-May-23,23:59:56,26-May-23,19:14:55,South Dumdum,Anniversary
651,C017,11,4,13-Feb-23,02:16:28,19-Feb-23,11:55:54,Panihati,Valentine's Day
653,C076,17,4,29-Nov-23,13:38:07,01-Dec-23,05:52:11,Bhilwara,Anniversary
671,C059,31,4,03-Dec-23,06:54:18,07-Dec-23,23:16:19,Karnal,All Occasions
675,C052,13,4,28-Feb-23,08:04:46,09-Mar-23,23:52:12,Pali,Holi
676,C038,46,4,18-Feb-23,12:42:24,20-Feb-23,20:52:32,Kanpur,Anniversary
689,C046,66,4,02-Mar-23,05:52:42,07-Mar-23,11:00:27,Silchar,Holi
695,C046,23,4,05-Mar-23,16:36:52,14-Mar-23,17:01:44,Imphal,Anniversary
699,C011,1,4,02-Jun-23,12:14:44,09-Jun-23,23:09:03,Chittoor,All Occasions
703,C070,53,4,23-Aug-23,16:19:39,01-Sep-23,06:12:05,Khammam,Raksha Bandhan
704,C061,55,4,29-Aug-23,02:27:10,30-Aug-23,13:36:34,Jalgaon,Raksha Bandhan
707,C036,70,4,03-Feb-23,06:17:26,12-Feb-23,01:04:19,Tirunelveli,Birthday
715,C069,38,4,14-Apr-23,05:16:43,21-Apr-23,16:39:31,Tenali,Birthday
740,C004,56,4,07-Nov-23,16:11:58,12-Nov-23,10:07:51,Silchar,Anniversary
744,C023,45,4,13-Oct-23,17:53:21,14-Oct-23,08:02:05,Junagadh,Birthday
747,C009,6,4,06-Mar-23,03:43:24,11-Mar-23,16:38:35,Dhanbad,Holi
756,C034,51,4,29-Jul-23,18:25:27,03-Aug-23,09:56:02,Buxar,All Occasions
763,C070,29,4,02-Mar-23,15:22:09,04-Mar-23,04:30:07,Nellore,Holi
766,C077,1,4,02-Jul-23,16:28:53,07-Jul-23,00:19:44,Hospet,All Occasions
773,C031,39,4,07-Jan-23,02:11:24,13-Jan-23,23:47:54,Karaikudi,All Occasions
778,C033,61,4,10-May-23,03:58:40,13-May-23,11:57:17,Raebareli,Anniversary
782,C087,22,4,18-Apr-23,05:41:20,26-Apr-23,19:25:29,Shimoga,All Occasions
789,C048,58,4,08-Feb-23,18:19:36,15-Feb-23,08:00:31,Bally,Valentine's Day
794,C079,13,4,04-Mar-23,17:11:58,09-Mar-23,14:51:06,Shimoga,Holi
796,C002,61,4,05-May-23,07:53:26,14-May-23,08:08:25,Rajkot,Anniversary
807,C006,40,4,29-Nov-23,16:20:19,09-Dec-23,03:09:57,Bhopal,Anniversary
813,C094,32,4,19-Jan-23,08:53:43,23-Jan-23,22:01:01,Bhind,Birthday
818,C004,8,4,02-Mar-23,07:51:06,09-Mar-23,09:07:41,Thrissur,Anniversary
821,C050,32,4,27-Feb-23,20:15:31,07-Mar-23,22:46:00,Bareilly,Birthday
824,C097,46,4,06-May-23,07:56:11,07-May-23,15:23:52,Muzaffarpur,Anniversary
829,C020,42,4,19-Dec-23,18:35:41,26-Dec-23,10:18:04,Visakhapatnam,All Occasions
832,C026,65,4,01-Feb-23,18:56:24,10-Feb-23,02:19:29,Etawah,All Occasions
839,C072,51,4,02-Nov-23,03:51:23,12-Nov-23,01:49:51,Udupi,All Occasions
846,C069,15,4,28-Nov-23,02:47:39,02-Dec-23,06:56:03,Bhalswa Jahangir Pur,Anniversary
847,C009,44,4,07-Nov-23,18:10:17,12-Nov-23,10:21:36,Bareilly,Diwali
850,C092,21,4,23-Aug-23,23:15:17,25-Aug-23,10:31:01,Darbhanga,Raksha Bandhan
858,C046,44,4,08-Nov-23,01:51:48,09-Nov-23,16:01:24,Saharanpur,Diwali
862,C049,6,4,07-Mar-23,05:51:14,15-Mar-23,08:23:47,Shimoga,Holi
873,C027,64,4,26-Aug-23,10:57:00,05-Sep-23,15:45:27,Nandyal,Raksha Bandhan
876,C016,4,4,06-Nov-23,09:38:36,14-Nov-23,20:47:44,Jaunpur,Diwali
881,C015,28,4,21-Aug-23,15:17:42,28-Aug-23,12:59:45,New Delhi,Raksha Bandhan
883,C041,36,4,16-Jul-23,19:44:04,17-Jul-23,21:03:02,Shahjahanpur,Birthday
890,C064,45,4,23-Mar-23,23:25:20,27-Mar-23,11:38:15,Kharagpur,Birthday
892,C025,11,4,06-Feb-23,18:33:04,07-Feb-23,01:26:54,Thrissur,Valentine's Day
894,C092,54,4,14-Oct-23,14:05:43,21-Oct-23,23:10:21,Proddatur,Anniversary
901,C043,27,4,22-Aug-23,07:55:38,27-Aug-23,01:32:30,Deoghar,Raksha Bandhan
904,C013,2,4,12-Feb-23,22:05:48,17-Feb-23,01:05:37,Mira-Bhayandar,Valentine's Day
910,C066,55,4,26-Aug-23,02:03:23,04-Sep-23,17:03:10,Kamarhati,Raksha Bandhan
911,C071,22,4,23-Jan-23,05:18:52,28-Jan-23,01:35:19,Nangloi Jat,All Occasions
912,C062,9,4,29-Aug-23,03:09:59,06-Sep-23,11:36:14,Ghaziabad,Raksha Bandhan
914,C048,33,4,09-Feb-23,14:52:18,14-Feb-23,09:47:20,Sambhal,Valentine's Day
921,C078,23,4,18-Sep-23,13:52:40,23-Sep-23,07:22:26,Ghaziabad,Anniversary
923,C034,7,4,27-Feb-23,14:37:32,28-Feb-23,22:01:37,Ahmedabad,Holi
926,C049,40,4,28-Mar-23,23:01:58,31-Mar-23,23:51:25,Kulti,Anniversary
927,C100,43,4,03-Nov-23,06:38:15,11-Nov-23,05:00:17,Gopalpur,Diwali
936,C045,43,4,02-Nov-23,21:26:31,08-Nov-23,10:03:32,Bardhaman,Diwali
939,C084,9,4,20-Aug-23,20:55:05,21-Aug-23,04:36:14,Bhilai,Raksha Bandhan
940,C082,57,4,11-Jan-23,23:38:25,12-Jan-23,04:04:53,Orai,Birthday
941,C058,18,4,19-May-23,09:16:07,22-May-23,10:28:01,Bidar,Birthday
943,C026,22,4,19-Feb-23,14:27:09,22-Feb-23,19:05:59,Narasaraopet,All Occasions
944,C024,67,4,17-Nov-23,20:34:33,21-Nov-23,16:40:40,Amravati,Anniversary
946,C050,17,4,02-Dec-23,11:07:29,09-Dec-23,17:43:17,Ratlam,Anniversary
949,C020,6,4,27-Feb-23,20:55:01,06-Mar-23,09:35:17,Begusarai,Holi
952,C027,49,4,12-Feb-23,02:48:07,22-Feb-23,09:19:09,Bidar,Valentine's Day
955,C015,24,4,03-Jun-23,00:30:48,07-Jun-23,09:07:26,Singrauli,Birthday
964,C098,32,4,19-Oct-23,06:39:41,23-Oct-23,22:22:39,Jammu,Birthday
967,C041,68,4,12-Feb-23,00:21:23,20-Feb-23,18:29:48,Siliguri,Valentine's Day
969,C004,42,4,30-Aug-23,22:56:34,03-Sep-23,03:22:59,Khammam,All Occasions
970,C020,54,4,13-Apr-23,03:26:33,21-Apr-23,21:37:17,Siliguri,Anniversary
974,C014,17,4,04-Nov-23,19:16:59,07-Nov-23,16:11:27,Pallavaram,Anniversary
978,C019,29,4,28-Feb-23,08:59:15,09-Mar-23,06:31:07,Barasat,Holi
979,C030,9,4,28-Aug-23,18:43:04,31-Aug-23,20:12:58,Adoni,Raksha Bandhan
982,C019,47,4,28-Feb-23,18:56:23,04-Mar-23,03:11:23,Srinagar,Holi
985,C070,31,4,05-Oct-23,11:27:20,13-Oct-23,16:53:35,Ludhiana,All Occasions
1000,C012,27,4,25-Aug-23,01:22:43,31-Aug-23,06:57:59,Tadepalligudem,Raksha Bandhan
